session_id,user_id,start_time,end_time,page_views
5666,117,6/6/2022 4:21:00,6/6/2022 4:34:11,8
5667,510,5/11/2022 7:10:00,5/11/2022 7:11:48,1
5668,610,4/24/2022 10:28:00,4/24/2022 10:34:22,4
5669,819,8/17/2022 4:59:00,8/17/2022 5:02:02,2
5670,631,3/19/2022 0:45:00,3/19/2022 0:54:00,5
5671,226,7/18/2022 10:54:00,7/18/2022 11:01:55,5
5672,65,4/19/2022 17:22:00,4/19/2022 17:36:23,8
5673,824,3/27/2022 6:27:00,3/27/2022 6:36:43,6
5674,208,3/12/2022 14:37:00,3/12/2022 14:38:40,1
5675,437,8/6/2022 13:55:00,8/6/2022 13:57:14,1
5676,346,9/15/2022 14:39:00,9/15/2022 14:52:37,8
5677,831,6/23/2022 11:22:00,6/23/2022 11:29:59,5
5678,856,3/10/2022 17:43:00,3/10/2022 17:44:42,1
5679,756,4/20/2022 1:28:00,4/20/2022 1:42:03,8
5680,695,6/4/2022 19:07:00,6/4/2022 19:13:32,4
5681,412,8/7/2022 5:26:00,8/7/2022 5:40:06,8
5682,333,5/27/2022 13:57:00,5/27/2022 14:10:52,8
5683,124,9/25/2022 11:02:00,9/25/2022 11:17:40,9
5684,1000,5/31/2022 3:28:00,5/31/2022 3:31:33,2
5685,701,3/12/2022 0:08:00,3/12/2022 0:12:52,3
5686,590,9/14/2022 12:46:00,9/14/2022 13:01:35,9
5687,559,7/20/2022 3:58:00,7/20/2022 4:12:19,8
5688,141,9/27/2022 2:01:00,9/27/2022 2:03:04,1
5689,330,9/16/2022 22:30:00,9/16/2022 22:40:16,6
5690,857,3/27/2022 0:43:00,3/27/2022 0:47:31,3
5691,988,6/15/2022 15:10:00,6/15/2022 15:14:27,3
5692,813,4/27/2022 4:53:00,4/27/2022 5:07:59,9
5693,219,5/15/2022 7:55:00,5/15/2022 8:11:29,10
5694,783,6/28/2022 17:08:00,6/28/2022 17:23:24,9
5695,47,8/22/2022 1:30:00,8/22/2022 1:39:00,5
5696,608,7/26/2022 11:11:00,7/26/2022 11:16:27,3
5697,178,9/18/2022 20:08:00,9/18/2022 20:24:16,9
5698,344,6/26/2022 18:59:00,6/26/2022 19:03:18,2
5699,65,9/23/2022 1:09:00,9/23/2022 1:15:55,4
5700,124,5/30/2022 14:40:00,5/30/2022 14:45:44,3
5701,281,5/29/2022 23:34:00,5/29/2022 23:44:07,6
5702,145,5/27/2022 4:07:00,5/27/2022 4:15:50,5
5703,776,7/19/2022 9:59:00,7/19/2022 10:09:55,6
5704,426,4/28/2022 1:42:00,4/28/2022 1:45:06,2
5705,173,3/10/2022 2:04:00,3/10/2022 2:11:39,4
5706,714,3/19/2022 14:55:00,3/19/2022 15:01:57,4
5707,379,5/31/2022 10:08:00,5/31/2022 10:23:07,9
5708,567,5/13/2022 16:26:00,5/13/2022 16:39:52,8
5709,169,6/10/2022 10:54:00,6/10/2022 11:10:01,9
5710,450,7/4/2022 22:26:00,7/4/2022 22:29:14,2
5711,250,5/9/2022 7:42:00,5/9/2022 7:56:32,8
5712,948,8/10/2022 12:38:00,8/10/2022 12:41:14,2
5713,596,3/11/2022 19:38:00,3/11/2022 19:40:13,1
5714,42,4/10/2022 4:22:00,4/10/2022 4:36:10,8
5715,137,3/24/2022 23:21:00,3/24/2022 23:26:28,3
5716,103,5/21/2022 21:15:00,5/21/2022 21:18:33,2
5717,811,5/2/2022 7:00:00,5/2/2022 7:05:42,3
5718,868,5/5/2022 14:57:00,5/5/2022 15:06:40,6
5719,648,6/5/2022 23:11:00,6/5/2022 23:14:53,2
5720,628,9/15/2022 18:23:00,9/15/2022 18:25:52,2
5721,386,8/9/2022 8:26:00,8/9/2022 8:28:02,1
5722,797,7/25/2022 18:22:00,7/25/2022 18:36:30,8
5723,162,8/27/2022 10:59:00,8/27/2022 11:11:25,7
5724,17,4/6/2022 20:00:00,4/6/2022 20:02:31,1
5725,901,8/11/2022 13:09:00,8/11/2022 13:11:48,2
5726,499,4/14/2022 9:30:00,4/14/2022 9:43:23,8
5727,83,7/13/2022 13:10:00,7/13/2022 13:23:58,8
5728,7,4/16/2022 18:38:00,4/16/2022 18:50:26,7
5729,8,6/17/2022 16:52:00,6/17/2022 17:06:08,8
5730,184,3/27/2022 6:27:00,3/27/2022 6:34:57,5
5731,949,6/9/2022 11:18:00,6/9/2022 11:23:49,3
5732,92,9/10/2022 15:27:00,9/10/2022 15:30:50,2
5733,724,5/13/2022 7:35:00,5/13/2022 7:38:40,2
5734,668,8/26/2022 4:00:00,8/26/2022 4:05:32,3
5735,608,7/12/2022 9:47:00,7/12/2022 9:55:47,5
5736,909,5/21/2022 5:58:00,5/21/2022 6:01:18,2
5737,291,3/24/2022 17:09:00,3/24/2022 17:22:59,8
5738,427,8/11/2022 18:20:00,8/11/2022 18:22:39,2
5739,711,7/7/2022 20:22:00,7/7/2022 20:27:24,3
5740,827,8/14/2022 3:49:00,8/14/2022 4:01:31,7
5741,812,9/2/2022 14:48:00,9/2/2022 14:57:17,5
5742,792,3/3/2022 11:35:00,3/3/2022 11:44:13,5
5743,488,4/18/2022 10:17:00,4/18/2022 10:22:45,3
5744,709,6/10/2022 15:10:00,6/10/2022 15:24:43,9
5745,130,9/15/2022 3:45:00,9/15/2022 3:47:25,1
5746,212,5/8/2022 20:37:00,5/8/2022 20:41:41,3
5747,147,9/19/2022 23:58:00,9/20/2022 0:08:14,6
5748,656,9/26/2022 21:25:00,9/26/2022 21:41:01,9
5749,278,7/12/2022 1:16:00,7/12/2022 1:31:16,9
5750,536,5/31/2022 1:39:00,5/31/2022 1:46:43,4
5751,462,9/5/2022 8:36:00,9/5/2022 8:47:39,7
5752,422,4/22/2022 4:16:00,4/22/2022 4:21:54,3
5753,245,8/3/2022 23:49:00,8/4/2022 0:02:59,8
5754,961,6/23/2022 6:25:00,6/23/2022 6:34:03,5
5755,179,5/8/2022 23:25:00,5/8/2022 23:40:00,9
5756,626,3/2/2022 3:09:00,3/2/2022 3:16:05,4
5757,709,5/9/2022 19:40:00,5/9/2022 19:53:13,8
5758,39,6/6/2022 5:42:00,6/6/2022 5:51:30,5
5759,611,6/25/2022 17:24:00,6/25/2022 17:29:57,3
5760,185,9/7/2022 17:25:00,9/7/2022 17:40:50,9
5761,735,3/4/2022 21:33:00,3/4/2022 21:40:05,4
5762,512,4/26/2022 7:30:00,4/26/2022 7:46:16,9
5763,627,8/26/2022 13:13:00,8/26/2022 13:24:54,7
5764,974,4/3/2022 10:10:00,4/3/2022 10:12:13,1
5765,91,5/4/2022 3:15:00,5/4/2022 3:17:30,1
5766,643,7/9/2022 21:17:00,7/9/2022 21:27:46,6
5767,847,9/7/2022 2:38:00,9/7/2022 2:52:16,8
5768,802,7/9/2022 20:19:00,7/9/2022 20:22:56,2
5769,309,5/25/2022 13:50:00,5/25/2022 13:53:26,2
5770,357,9/3/2022 8:05:00,9/3/2022 8:20:00,9
5771,429,4/18/2022 6:26:00,4/18/2022 6:31:22,3
5772,5,5/29/2022 4:30:00,5/29/2022 4:43:26,8
5773,572,7/11/2022 5:03:00,7/11/2022 5:18:48,9
5774,242,7/12/2022 12:30:00,7/12/2022 12:40:48,6
5775,197,7/22/2022 4:28:00,7/22/2022 4:44:03,9
5776,121,3/24/2022 5:10:00,3/24/2022 5:21:37,7
5777,543,6/8/2022 16:23:00,6/8/2022 16:29:49,4
5778,98,5/27/2022 14:49:00,5/27/2022 15:02:41,8
5779,634,7/12/2022 9:53:00,7/12/2022 9:55:25,1
5780,371,9/9/2022 7:51:00,9/9/2022 8:04:14,8
5781,884,5/24/2022 5:51:00,5/24/2022 6:03:49,7
5782,780,7/29/2022 14:43:00,7/29/2022 14:54:29,7
5783,553,5/17/2022 7:21:00,5/17/2022 7:32:06,6
5784,520,5/19/2022 11:53:00,5/19/2022 12:02:16,5
5785,225,3/8/2022 20:59:00,3/8/2022 21:02:50,2
5786,476,5/6/2022 6:32:00,5/6/2022 6:37:52,3
5787,789,5/29/2022 3:12:00,5/29/2022 3:17:09,3
5788,642,3/23/2022 3:35:00,3/23/2022 3:50:44,9
5789,676,7/14/2022 16:21:00,7/14/2022 16:27:44,4
5790,214,3/12/2022 22:27:00,3/12/2022 22:38:59,7
5791,284,5/2/2022 21:59:00,5/2/2022 22:09:12,6
5792,55,6/26/2022 5:24:00,6/26/2022 5:32:25,5
5793,199,8/19/2022 21:13:00,8/19/2022 21:21:31,5
5794,116,8/9/2022 0:11:00,8/9/2022 0:20:29,5
5795,816,3/24/2022 18:33:00,3/24/2022 18:44:54,7
5796,153,7/27/2022 23:37:00,7/27/2022 23:40:10,2
5797,702,5/8/2022 0:20:00,5/8/2022 0:25:12,3
5798,865,4/19/2022 16:17:00,4/19/2022 16:32:11,9
5799,992,7/12/2022 4:15:00,7/12/2022 4:18:23,2
5800,934,3/16/2022 9:28:00,3/16/2022 9:35:38,4
5801,486,5/18/2022 11:18:00,5/18/2022 11:27:59,6
5802,510,6/12/2022 3:31:00,6/12/2022 3:35:27,3
5803,181,3/14/2022 19:48:00,3/14/2022 19:54:53,4
5804,164,9/9/2022 22:17:00,9/9/2022 22:19:50,2
5805,687,5/2/2022 17:17:00,5/2/2022 17:24:10,4
5806,945,9/21/2022 19:04:00,9/21/2022 19:08:36,3
5807,45,6/9/2022 23:02:00,6/9/2022 23:17:01,9
5808,56,5/18/2022 16:51:00,5/18/2022 17:04:57,8
5809,661,7/30/2022 9:29:00,7/30/2022 9:30:15,1
5810,373,7/19/2022 5:20:00,7/19/2022 5:34:31,8
5811,292,6/27/2022 16:58:00,6/27/2022 17:02:58,3
5812,215,5/26/2022 21:36:00,5/26/2022 21:40:47,3
5813,446,4/13/2022 5:44:00,4/13/2022 5:56:52,7
5814,258,5/17/2022 7:34:00,5/17/2022 7:38:48,3
5815,343,7/30/2022 0:30:00,7/30/2022 0:43:52,8
5816,632,8/31/2022 19:47:00,8/31/2022 19:50:46,2
5817,825,7/31/2022 0:29:00,7/31/2022 0:34:34,3
5818,912,5/19/2022 8:46:00,5/19/2022 8:54:38,5
5819,777,8/31/2022 8:24:00,8/31/2022 8:36:12,7
5820,465,8/25/2022 9:06:00,8/25/2022 9:10:57,3
5821,45,8/26/2022 7:16:00,8/26/2022 7:21:55,3
5822,107,5/11/2022 19:21:00,5/11/2022 19:35:35,8
5823,759,3/31/2022 3:37:00,3/31/2022 3:40:56,2
5824,54,4/24/2022 6:25:00,4/24/2022 6:31:17,4
5825,948,6/2/2022 12:36:00,6/2/2022 12:48:45,7
5826,551,4/7/2022 19:14:00,4/7/2022 19:20:22,4
5827,181,3/29/2022 22:29:00,3/29/2022 22:41:18,7
5828,162,8/30/2022 10:44:00,8/30/2022 10:52:40,5
5829,805,9/13/2022 20:08:00,9/13/2022 20:14:17,4
5830,30,6/13/2022 16:52:00,6/13/2022 17:05:41,8
5831,497,4/9/2022 15:15:00,4/9/2022 15:21:10,4
5832,528,3/16/2022 11:08:00,3/16/2022 11:15:05,4
5833,119,7/13/2022 14:06:00,7/13/2022 14:10:42,3
5834,73,4/14/2022 1:50:00,4/14/2022 1:56:02,3
5835,917,4/5/2022 23:46:00,4/5/2022 23:51:14,3
5836,241,5/2/2022 13:37:00,5/2/2022 13:40:28,2
5837,739,7/4/2022 18:38:00,7/4/2022 18:53:07,9
5838,456,3/5/2022 19:22:00,3/5/2022 19:36:39,8
5839,607,9/3/2022 6:53:00,9/3/2022 7:05:09,7
5840,594,5/1/2022 9:47:00,5/1/2022 9:57:14,6
5841,334,4/2/2022 18:08:00,4/2/2022 18:11:02,2
5842,430,6/6/2022 18:10:00,6/6/2022 18:25:23,9
5843,204,8/28/2022 14:48:00,8/28/2022 15:00:29,7
5844,766,6/23/2022 7:43:00,6/23/2022 7:57:35,8
5845,694,5/8/2022 21:32:00,5/8/2022 21:45:04,8
5846,920,3/1/2022 21:43:00,3/1/2022 21:50:09,4
5847,334,7/12/2022 15:24:00,7/12/2022 15:37:13,8
5848,236,5/27/2022 8:57:00,5/27/2022 9:12:56,9
5849,798,4/3/2022 11:15:00,4/3/2022 11:27:43,7
5850,113,9/19/2022 2:45:00,9/19/2022 2:48:17,2
5851,334,6/10/2022 11:32:00,6/10/2022 11:42:07,6
5852,234,4/14/2022 23:54:00,4/15/2022 0:10:25,10
5853,101,5/13/2022 21:00:00,5/13/2022 21:08:36,5
5854,243,6/17/2022 8:22:00,6/17/2022 8:37:21,9
5855,756,3/1/2022 0:18:00,3/1/2022 0:21:38,2
5856,423,9/2/2022 14:37:00,9/2/2022 14:52:52,9
5857,891,8/8/2022 19:04:00,8/8/2022 19:15:53,7
5858,205,5/26/2022 20:26:00,5/26/2022 20:31:52,3
5859,385,9/17/2022 17:53:00,9/17/2022 17:59:32,4
5860,913,5/29/2022 15:55:00,5/29/2022 16:08:14,8
5861,226,9/20/2022 12:17:00,9/20/2022 12:32:43,9
5862,76,8/21/2022 7:05:00,8/21/2022 7:14:45,6
5863,483,5/20/2022 22:15:00,5/20/2022 22:30:34,9
5864,600,8/29/2022 6:03:00,8/29/2022 6:13:03,6
5865,497,4/20/2022 13:03:00,4/20/2022 13:17:07,8
5866,56,8/20/2022 19:14:00,8/20/2022 19:18:17,2
5867,912,5/29/2022 16:06:00,5/29/2022 16:17:43,7
5868,447,5/2/2022 19:07:00,5/2/2022 19:08:49,1
5869,149,9/22/2022 2:13:00,9/22/2022 2:15:14,1
5870,222,9/11/2022 0:05:00,9/11/2022 0:09:56,3
5871,951,3/17/2022 21:38:00,3/17/2022 21:51:05,8
5872,625,3/18/2022 23:24:00,3/18/2022 23:39:52,9
5873,466,6/26/2022 0:21:00,6/26/2022 0:26:14,3
5874,183,4/5/2022 17:31:00,4/5/2022 17:32:23,1
5875,397,8/30/2022 19:49:00,8/30/2022 19:51:12,1
5876,383,4/27/2022 14:17:00,4/27/2022 14:30:50,8
5877,140,3/10/2022 9:50:00,3/10/2022 10:03:03,8
5878,469,5/4/2022 8:34:00,5/4/2022 8:37:17,2
5879,738,7/3/2022 4:10:00,7/3/2022 4:20:30,6
5880,199,6/1/2022 20:28:00,6/1/2022 20:33:00,3
5881,648,6/20/2022 9:32:00,6/20/2022 9:38:52,4
5882,368,8/8/2022 12:38:00,8/8/2022 12:51:52,8
5883,999,8/30/2022 21:36:00,8/30/2022 21:37:39,1
5884,277,9/10/2022 1:42:00,9/10/2022 1:48:12,4
5885,208,4/23/2022 7:36:00,4/23/2022 7:47:22,7
5886,344,7/25/2022 0:02:00,7/25/2022 0:04:44,2
5887,131,6/24/2022 21:47:00,6/24/2022 21:55:12,5
5888,33,4/14/2022 6:31:00,4/14/2022 6:33:11,1
5889,709,5/18/2022 6:49:00,5/18/2022 7:02:06,8
5890,583,4/24/2022 16:24:00,4/24/2022 16:28:54,3
5891,62,3/23/2022 13:50:00,3/23/2022 13:52:04,1
5892,288,4/14/2022 21:33:00,4/14/2022 21:47:22,8
5893,140,8/11/2022 21:42:00,8/11/2022 21:55:18,8
5894,114,4/4/2022 18:47:00,4/4/2022 18:49:30,1
5895,873,4/3/2022 20:28:00,4/3/2022 20:34:56,4
5896,477,7/4/2022 12:45:00,7/4/2022 12:56:26,7
5897,470,4/22/2022 13:49:00,4/22/2022 13:54:35,3
5898,429,4/1/2022 3:38:00,4/1/2022 3:47:20,5
5899,176,8/7/2022 20:22:00,8/7/2022 20:36:05,8
5900,779,6/20/2022 3:23:00,6/20/2022 3:37:58,9
5901,352,7/5/2022 0:09:00,7/5/2022 0:11:11,1
5902,226,6/19/2022 23:59:00,6/20/2022 0:05:35,4
5903,908,8/3/2022 7:52:00,8/3/2022 7:53:16,1
5904,303,8/10/2022 11:13:00,8/10/2022 11:24:20,7
5905,619,3/4/2022 22:21:00,3/4/2022 22:30:59,6
5906,161,3/14/2022 19:55:00,3/14/2022 20:10:50,9
5907,809,5/4/2022 17:33:00,5/4/2022 17:49:28,10
5908,814,4/5/2022 2:40:00,4/5/2022 2:45:45,3
5909,654,8/2/2022 23:27:00,8/2/2022 23:38:53,7
5910,976,3/3/2022 3:09:00,3/3/2022 3:12:39,2
5911,627,3/13/2022 15:23:00,3/13/2022 15:33:51,6
5912,928,5/24/2022 2:16:00,5/24/2022 2:31:49,9
5913,175,8/1/2022 6:58:00,8/1/2022 7:05:19,4
5914,592,7/2/2022 21:24:00,7/2/2022 21:33:38,6
5915,994,4/20/2022 8:57:00,4/20/2022 9:02:50,3
5916,567,8/4/2022 7:06:00,8/4/2022 7:10:23,3
5917,876,8/8/2022 4:33:00,8/8/2022 4:38:10,3
5918,236,9/10/2022 23:29:00,9/10/2022 23:34:46,3
5919,89,5/7/2022 21:43:00,5/7/2022 21:49:08,4
5920,422,9/13/2022 5:22:00,9/13/2022 5:33:28,7
5921,878,5/1/2022 12:35:00,5/1/2022 12:39:47,3
5922,535,8/6/2022 11:25:00,8/6/2022 11:33:57,5
5923,501,3/4/2022 9:54:00,3/4/2022 9:56:34,1
5924,883,9/26/2022 1:53:00,9/26/2022 1:56:09,2
5925,222,4/5/2022 0:55:00,4/5/2022 1:02:15,4
5926,606,7/27/2022 0:01:00,7/27/2022 0:03:50,2
5927,485,3/27/2022 20:42:00,3/27/2022 20:58:17,9
5928,858,7/23/2022 20:31:00,7/23/2022 20:32:28,1
5929,474,9/23/2022 22:39:00,9/23/2022 22:47:04,5
5930,286,7/15/2022 22:21:00,7/15/2022 22:29:52,5
5931,15,4/6/2022 21:04:00,4/6/2022 21:18:51,9
5932,748,3/28/2022 15:07:00,3/28/2022 15:21:25,8
5933,439,7/18/2022 2:56:00,7/18/2022 3:10:53,9
5934,754,3/17/2022 16:47:00,3/17/2022 17:03:05,9
5935,894,3/9/2022 0:02:00,3/9/2022 0:07:54,3
5936,253,9/19/2022 4:46:00,9/19/2022 4:51:12,3
5937,254,5/25/2022 5:19:00,5/25/2022 5:28:25,5
5938,336,4/27/2022 11:24:00,4/27/2022 11:39:08,9
5939,445,5/27/2022 14:19:00,5/27/2022 14:22:56,2
5940,594,5/21/2022 6:42:00,5/21/2022 6:46:07,2
5941,228,4/5/2022 2:47:00,4/5/2022 2:51:47,3
5942,914,9/15/2022 4:33:00,9/15/2022 4:48:48,9
5943,950,9/9/2022 18:22:00,9/9/2022 18:31:45,6
5944,606,9/11/2022 1:33:00,9/11/2022 1:47:43,9
5945,969,9/1/2022 22:23:00,9/1/2022 22:34:53,7
5946,153,6/8/2022 7:43:00,6/8/2022 7:48:40,3
5947,936,6/2/2022 17:34:00,6/2/2022 17:41:58,5
5948,588,6/16/2022 23:20:00,6/16/2022 23:33:53,8
5949,920,6/10/2022 1:21:00,6/10/2022 1:33:47,7
5950,6,9/4/2022 4:29:00,9/4/2022 4:38:41,6
5951,428,8/23/2022 15:19:00,8/23/2022 15:31:14,7
5952,46,9/23/2022 21:03:00,9/23/2022 21:17:39,8
5953,42,3/17/2022 12:29:00,3/17/2022 12:42:52,8
5954,482,7/31/2022 15:07:00,7/31/2022 15:22:20,9
5955,752,8/20/2022 23:15:00,8/20/2022 23:17:50,2
5956,788,5/29/2022 17:24:00,5/29/2022 17:36:54,7
5957,517,7/12/2022 14:13:00,7/12/2022 14:16:51,2
5958,35,7/21/2022 18:34:00,7/21/2022 18:49:31,9
5959,436,4/16/2022 5:41:00,4/16/2022 5:49:25,5
5960,544,8/11/2022 14:29:00,8/11/2022 14:42:14,8
5961,404,4/24/2022 17:41:00,4/24/2022 17:42:47,1
5962,491,9/6/2022 15:56:00,9/6/2022 16:04:05,5
5963,830,9/20/2022 5:42:00,9/20/2022 5:54:17,7
5964,818,8/6/2022 23:46:00,8/6/2022 23:49:18,2
5965,714,3/25/2022 18:45:00,3/25/2022 18:57:42,7
5966,842,4/28/2022 23:23:00,4/28/2022 23:34:21,7
5967,101,5/27/2022 17:47:00,5/27/2022 17:51:46,3
5968,464,8/5/2022 16:25:00,8/5/2022 16:36:20,7
5969,508,4/13/2022 9:40:00,4/13/2022 9:47:46,4
5970,247,4/18/2022 4:54:00,4/18/2022 5:08:16,8
5971,86,4/20/2022 15:55:00,4/20/2022 15:58:21,2
5972,572,5/31/2022 18:29:00,5/31/2022 18:36:23,4
5973,772,5/23/2022 7:36:00,5/23/2022 7:47:34,7
5974,13,4/9/2022 18:25:00,4/9/2022 18:36:40,7
5975,710,9/3/2022 20:02:00,9/3/2022 20:16:06,8
5976,750,8/14/2022 1:23:00,8/14/2022 1:37:58,9
5977,417,4/1/2022 17:45:00,4/1/2022 17:47:22,1
5978,973,4/6/2022 13:54:00,4/6/2022 14:05:20,7
5979,224,3/25/2022 18:38:00,3/25/2022 18:40:15,1
5980,136,8/27/2022 2:12:00,8/27/2022 2:25:30,8
5981,368,5/12/2022 6:50:00,5/12/2022 6:53:47,2
5982,303,7/7/2022 23:04:00,7/7/2022 23:16:56,7
5983,245,6/23/2022 22:15:00,6/23/2022 22:17:44,2
5984,664,7/11/2022 4:56:00,7/11/2022 5:03:28,4
5985,93,4/16/2022 19:39:00,4/16/2022 19:41:07,1
5986,17,4/19/2022 21:34:00,4/19/2022 21:40:01,3
5987,492,6/14/2022 8:08:00,6/14/2022 8:12:56,3
5988,686,9/14/2022 18:55:00,9/14/2022 19:08:38,8
5989,313,7/23/2022 7:12:00,7/23/2022 7:17:15,3
5990,166,7/24/2022 21:41:00,7/24/2022 21:54:03,8
5991,721,8/9/2022 13:49:00,8/9/2022 14:03:50,9
5992,471,8/3/2022 13:36:00,8/3/2022 13:39:42,2
5993,879,6/12/2022 8:52:00,6/12/2022 8:59:15,4
5994,585,3/19/2022 15:58:00,3/19/2022 16:00:37,2
5995,766,9/20/2022 10:19:00,9/20/2022 10:23:10,2
5996,598,5/15/2022 5:37:00,5/15/2022 5:47:34,6
5997,25,9/12/2022 4:44:00,9/12/2022 4:48:52,3
5998,1000,4/14/2022 5:41:00,4/14/2022 5:51:57,6
5999,466,9/3/2022 23:40:00,9/3/2022 23:52:19,7
6000,475,5/6/2022 11:43:00,5/6/2022 11:45:35,1
6001,791,5/16/2022 18:49:00,5/16/2022 19:01:01,7
6002,142,9/13/2022 9:31:00,9/13/2022 9:38:13,4
6003,896,9/23/2022 4:30:00,9/23/2022 4:42:46,7
6004,721,4/22/2022 23:40:00,4/22/2022 23:51:39,7
6005,416,5/4/2022 15:59:00,5/4/2022 16:13:07,8
6006,190,3/17/2022 20:31:00,3/17/2022 20:39:13,5
6007,809,5/16/2022 15:38:00,5/16/2022 15:51:43,8
6008,893,5/18/2022 9:05:00,5/18/2022 9:19:07,8
6009,380,5/30/2022 19:17:00,5/30/2022 19:22:14,3
6010,642,9/10/2022 22:47:00,9/10/2022 22:58:01,6
6011,476,7/29/2022 2:21:00,7/29/2022 2:30:39,6
6012,721,3/25/2022 5:51:00,3/25/2022 5:54:29,2
6013,649,4/26/2022 9:39:00,4/26/2022 9:44:16,3
6014,2,8/30/2022 6:28:00,8/30/2022 6:34:39,4
6015,882,9/1/2022 0:34:00,9/1/2022 0:37:45,2
6016,643,7/30/2022 6:22:00,7/30/2022 6:27:07,3
6017,73,6/19/2022 13:07:00,6/19/2022 13:15:14,5
6018,395,6/5/2022 10:52:00,6/5/2022 10:58:25,4
6019,915,9/27/2022 10:30:00,9/27/2022 10:39:37,6
6020,708,6/5/2022 0:34:00,6/5/2022 0:36:35,1
6021,341,4/23/2022 2:01:00,4/23/2022 2:17:22,9
6022,544,7/4/2022 4:54:00,7/4/2022 5:04:10,6
6023,34,9/24/2022 9:58:00,9/24/2022 10:09:41,7
6024,304,4/28/2022 8:27:00,4/28/2022 8:31:29,3
6025,437,6/23/2022 1:15:00,6/23/2022 1:18:30,2
6026,771,4/12/2022 10:07:00,4/12/2022 10:19:24,7
6027,277,5/17/2022 2:31:00,5/17/2022 2:43:31,7
6028,715,9/18/2022 23:26:00,9/18/2022 23:38:58,8
6029,969,4/15/2022 0:45:00,4/15/2022 0:46:53,1
6030,628,3/12/2022 3:14:00,3/12/2022 3:23:34,6
6031,556,4/9/2022 8:32:00,4/9/2022 8:35:53,2
6032,590,3/24/2022 7:15:00,3/24/2022 7:31:06,9
6033,814,6/24/2022 6:32:00,6/24/2022 6:34:44,2
6034,213,5/15/2022 17:29:00,5/15/2022 17:33:41,3
6035,807,3/19/2022 3:41:00,3/19/2022 3:55:27,8
6036,702,3/30/2022 19:47:00,3/30/2022 20:00:55,8
6037,83,3/22/2022 10:24:00,3/22/2022 10:30:20,4
6038,636,6/13/2022 17:01:00,6/13/2022 17:05:44,3
6039,902,9/16/2022 10:53:00,9/16/2022 11:07:56,9
6040,344,4/23/2022 15:22:00,4/23/2022 15:34:24,7
6041,754,3/3/2022 16:50:00,3/3/2022 16:57:34,4
6042,955,3/5/2022 17:36:00,3/5/2022 17:50:36,8
6043,57,4/24/2022 16:12:00,4/24/2022 16:27:23,9
6044,528,7/29/2022 20:48:00,7/29/2022 20:50:58,2
6045,969,9/16/2022 21:58:00,9/16/2022 22:14:07,9
6046,932,8/27/2022 13:42:00,8/27/2022 13:57:41,9
6047,691,5/28/2022 17:36:00,5/28/2022 17:41:11,3
6048,373,3/6/2022 19:25:00,3/6/2022 19:34:01,5
6049,910,9/15/2022 3:08:00,9/15/2022 3:13:21,3
6050,53,3/16/2022 1:40:00,3/16/2022 1:41:42,1
6051,114,3/6/2022 14:17:00,3/6/2022 14:28:51,7
6052,393,6/11/2022 6:59:00,6/11/2022 7:09:33,6
6053,375,3/29/2022 7:02:00,3/29/2022 7:04:10,1
6054,477,6/3/2022 22:53:00,6/3/2022 22:54:55,1
6055,634,5/11/2022 1:15:00,5/11/2022 1:25:54,6
6056,42,4/13/2022 10:19:00,4/13/2022 10:22:43,2
6057,375,5/12/2022 15:13:00,5/12/2022 15:14:45,1
6058,376,7/6/2022 3:23:00,7/6/2022 3:35:52,7
6059,180,5/23/2022 23:43:00,5/23/2022 23:47:16,2
6060,664,7/31/2022 10:12:00,7/31/2022 10:25:39,8
6061,573,5/24/2022 22:07:00,5/24/2022 22:22:52,9
6062,722,7/18/2022 20:49:00,7/18/2022 21:01:13,7
6063,69,3/13/2022 14:05:00,3/13/2022 14:10:56,3
6064,575,5/2/2022 3:27:00,5/2/2022 3:42:51,9
6065,727,5/22/2022 21:38:00,5/22/2022 21:47:09,5
6066,793,4/6/2022 20:52:00,4/6/2022 20:56:16,2
6067,210,8/25/2022 23:50:00,8/26/2022 0:04:28,8
6068,142,3/18/2022 8:37:00,3/18/2022 8:47:51,6
6069,343,4/24/2022 14:14:00,4/24/2022 14:23:20,5
6070,245,4/21/2022 7:44:00,4/21/2022 7:46:51,2
6071,553,7/9/2022 4:55:00,7/9/2022 5:06:52,7
6072,117,7/23/2022 1:29:00,7/23/2022 1:36:16,4
6073,665,9/9/2022 14:06:00,9/9/2022 14:19:24,8
6074,490,5/25/2022 14:28:00,5/25/2022 14:32:13,2
6075,756,7/5/2022 6:24:00,7/5/2022 6:32:45,5
6076,962,3/29/2022 18:12:00,3/29/2022 18:16:38,3
6077,771,6/3/2022 22:39:00,6/3/2022 22:54:07,9
6078,595,8/26/2022 9:43:00,8/26/2022 9:44:17,1
6079,893,8/30/2022 3:53:00,8/30/2022 4:00:15,4
6080,983,6/3/2022 9:23:00,6/3/2022 9:24:20,1
6081,720,4/29/2022 5:22:00,4/29/2022 5:37:27,9
6082,215,8/10/2022 12:24:00,8/10/2022 12:28:56,3
6083,772,7/3/2022 13:45:00,7/3/2022 13:54:40,6
6084,763,5/19/2022 7:56:00,5/19/2022 7:58:09,1
6085,780,3/26/2022 8:58:00,3/26/2022 9:12:07,8
6086,231,9/19/2022 20:05:00,9/19/2022 20:17:03,7
6087,329,6/3/2022 19:08:00,6/3/2022 19:20:19,7
6088,362,3/5/2022 16:36:00,3/5/2022 16:44:28,5
